SUBJECT,Birthdate,Age,Sex,Date,Time,RecTime,Duration,Meaningful,Distant,TV,Noise,Silence,AWC,CTC,CVC,EXCLUDE,DNL,LogbookNaps,AWCNaps,Sleep
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 13:15:00,13402,300,1899-12-31 00:02:50,1899-12-31 00:01:13,1899-12-31 00:00:15,1899-12-31 00:00:00,1899-12-31 00:00:42,530,3,3,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 13:20:00,13702,300,1899-12-31 00:02:34,1899-12-31 00:00:51,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31 00:01:34,342,4,4,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 13:25:00,14002,300,1899-12-31 00:01:26,1899-12-31 00:02:43,1899-12-31 00:00:06,1899-12-31 00:00:00,1899-12-31 00:00:45,98,1,6,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 13:30:00,14302,300,1899-12-31 00:01:12,1899-12-31 00:02:38,1899-12-31 00:00:12,1899-12-31 00:00:03,1899-12-31 00:00:55,129,2,13,NA,NA,NA,NA,1
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 13:35:00,14602,300,1899-12-31 00:00:02,1899-12-31 00:00:01,1899-12-31 00:04:49,1899-12-31 00:00:00,1899-12-31 00:00:08,0,0,1,NA,NA,NA,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 13:40:00,14902,300,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31 00:01:12,1899-12-31 00:00:00,1899-12-31 00:03:47,0,0,0,NA,NA,NA,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 13:45:00,15202,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:03,1899-12-31 00:00:00,1899-12-31 00:04:57,0,0,0,NA,NA,NA,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 13:50:00,15502,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31 00:04:59,0,0,0,NA,NA,NA,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 13:55:00,15802,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:05:00,0,0,0,NA,NA,NA,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 14:00:00,16102,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:05:00,0,0,0,NA,NA,NA,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 14:05:00,16402,300,1899-12-31 00:00:06,1899-12-31 00:00:00,1899-12-31 00:03:41,1899-12-31 00:00:00,1899-12-31 00:01:13,0,0,1,NA,NA,NA,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 14:10:00,16702,300,1899-12-31 00:00:04,1899-12-31 00:00:00,1899-12-31 00:02:28,1899-12-31 00:00:00,1899-12-31 00:02:28,0,0,0,NA,NA,NA,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 14:15:00,17002,300,1899-12-31 00:00:30,1899-12-31 00:00:04,1899-12-31 00:03:02,1899-12-31 00:00:00,1899-12-31 00:01:24,0,0,1,NA,NA,NA,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 14:20:00,17302,300,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31 00:03:47,1899-12-31 00:00:00,1899-12-31 00:01:12,0,0,0,NA,NA,NA,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 14:25:00,17602,300,1899-12-31 00:00:06,1899-12-31 00:00:02,1899-12-31 00:02:09,1899-12-31 00:00:00,1899-12-31 00:02:43,11,0,1,NA,NA,NA,NA,1
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 14:30:00,17902,300,1899-12-31 00:00:02,1899-12-31 00:00:03,1899-12-31 00:00:09,1899-12-31 00:00:00,1899-12-31 00:04:46,8,0,0,NA,NA,NA,NA,1
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 14:35:00,18202,300,1899-12-31 00:00:02,1899-12-31 00:00:03,1899-12-31 00:01:42,1899-12-31 00:00:00,1899-12-31 00:03:13,0,0,1,NA,NA,NA,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 14:40:00,18502,300,1899-12-31 00:00:00,1899-12-31 00:00:02,1899-12-31 00:00:50,1899-12-31 00:00:00,1899-12-31 00:04:08,0,0,0,NA,NA,NA,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 14:45:00,18802,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:01:05,1899-12-31 00:00:00,1899-12-31 00:03:55,0,0,0,NA,NA,NA,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 14:50:00,19102,300,1899-12-31 00:00:33,1899-12-31 00:00:33,1899-12-31 00:02:15,1899-12-31 00:00:00,1899-12-31 00:01:39,41,2,10,NA,NA,NA,NA,1
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 14:55:00,19402,300,1899-12-31 00:01:49,1899-12-31 00:02:54,1899-12-31 00:00:01,1899-12-31 00:00:04,1899-12-31 00:00:12,32,3,46,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 15:00:00,19702,300,1899-12-31 00:01:29,1899-12-31 00:03:02,1899-12-31 00:00:01,1899-12-31 00:00:02,1899-12-31 00:00:26,73,4,28,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 15:05:00,20002,300,1899-12-31 00:00:52,1899-12-31 00:03:16,1899-12-31 00:00:23,1899-12-31 00:00:02,1899-12-31 00:00:27,95,4,14,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 15:10:00,20302,300,1899-12-31 00:01:14,1899-12-31 00:01:53,1899-12-31 00:01:14,1899-12-31 00:00:00,1899-12-31 00:00:39,103,2,14,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 15:15:00,20602,300,1899-12-31 00:01:54,1899-12-31 00:01:49,1899-12-31 00:00:59,1899-12-31 00:00:03,1899-12-31 00:00:15,138,9,16,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 15:20:00,20902,300,1899-12-31 00:00:46,1899-12-31 00:01:23,1899-12-31 00:02:06,1899-12-31 00:00:03,1899-12-31 00:00:42,139,0,6,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 15:25:00,21202,300,1899-12-31 00:00:27,1899-12-31 00:01:09,1899-12-31 00:01:48,1899-12-31 00:00:30,1899-12-31 00:01:06,93,0,3,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 15:30:00,21502,300,1899-12-31 00:00:40,1899-12-31 00:02:42,1899-12-31 00:01:06,1899-12-31 00:00:05,1899-12-31 00:00:27,77,4,16,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 15:35:00,21802,300,1899-12-31 00:00:39,1899-12-31 00:03:02,1899-12-31 00:00:15,1899-12-31 00:00:04,1899-12-31 00:01:00,69,1,4,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 15:40:00,22102,300,1899-12-31 00:01:03,1899-12-31 00:02:22,1899-12-31 00:00:51,1899-12-31 00:00:00,1899-12-31 00:00:44,116,4,16,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 15:45:00,22402,300,1899-12-31 00:00:57,1899-12-31 00:03:07,1899-12-31 00:00:10,1899-12-31 00:00:06,1899-12-31 00:00:40,61,2,17,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 15:50:00,22702,300,1899-12-31 00:01:34,1899-12-31 00:02:54,1899-12-31 00:00:17,1899-12-31 00:00:03,1899-12-31 00:00:12,133,9,42,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 15:55:00,23002,300,1899-12-31 00:01:56,1899-12-31 00:02:22,1899-12-31 00:00:36,1899-12-31 00:00:02,1899-12-31 00:00:04,291,6,7,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 16:00:00,23302,300,1899-12-31 00:00:24,1899-12-31 00:01:40,1899-12-31 00:02:43,1899-12-31 00:00:04,1899-12-31 00:00:09,10,0,9,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 16:05:00,23602,300,1899-12-31 00:01:12,1899-12-31 00:02:20,1899-12-31 00:01:06,1899-12-31 00:00:18,1899-12-31 00:00:04,76,6,29,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 16:10:00,23902,300,1899-12-31 00:00:49,1899-12-31 00:01:02,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:03:09,45,2,36,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 16:15:00,24202,300,1899-12-31 00:01:50,1899-12-31 00:01:57,1899-12-31 00:00:00,1899-12-31 00:00:15,1899-12-31 00:00:58,216,13,31,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 16:20:00,24502,300,1899-12-31 00:01:20,1899-12-31 00:02:36,1899-12-31 00:00:00,1899-12-31 00:00:14,1899-12-31 00:00:50,7,1,10,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 16:25:00,24802,300,1899-12-31 00:01:07,1899-12-31 00:02:08,1899-12-31 00:00:00,1899-12-31 00:00:05,1899-12-31 00:01:40,4,0,17,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 16:30:00,25102,300,1899-12-31 00:00:54,1899-12-31 00:01:57,1899-12-31 00:00:00,1899-12-31 00:00:05,1899-12-31 00:02:04,0,0,8,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 16:35:00,25402,139,1899-12-31 00:00:32,1899-12-31 00:01:06,1899-12-31 00:00:01,1899-12-31 00:00:19,1899-12-31 00:00:21,2,1,10,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 17:15:00,25541,2,1899-12-31 00:00:02,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31 00:00:01,1899-12-31 00:00:00,0,0,0,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 17:20:00,25543,288,1899-12-31 00:01:42,1899-12-31 00:01:36,1899-12-31 00:00:02,1899-12-31 00:00:04,1899-12-31 00:01:24,46,3,13,NA,NA,NA,NA,NA
435,2017-06-27,19m; 7d,M,2019-02-03,1899-12-31 17:25:00,25831,62,1899-12-31 00:00:14,1899-12-31 00:00:29,1899-12-31 00:00:02,1899-12-31 00:00:02,1899-12-31 00:00:15,6,0,2,1,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 08:05:00,0,53,1899-12-31 00:00:06,1899-12-31 00:00:06,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:41,5,1,2,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 08:10:00,53,300,1899-12-31 00:00:11,1899-12-31 00:00:39,1899-12-31 00:00:00,1899-12-31 00:00:02,1899-12-31 00:04:08,5,1,5,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 08:15:00,353,300,1899-12-31 00:00:02,1899-12-31 00:00:48,1899-12-31 00:00:00,1899-12-31 00:00:35,1899-12-31 00:03:35,0,0,1,NA,NA,NA,1,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 08:20:00,653,300,1899-12-31 00:00:00,1899-12-31 00:00:17,1899-12-31 00:00:01,1899-12-31 00:00:40,1899-12-31 00:04:02,0,0,0,NA,NA,NA,1,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 08:25:00,953,300,1899-12-31 00:00:00,1899-12-31 00:00:37,1899-12-31 00:00:01,1899-12-31 00:00:44,1899-12-31 00:03:38,0,0,0,NA,NA,NA,1,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 08:30:00,1253,300,1899-12-31 00:00:15,1899-12-31 00:00:24,1899-12-31 00:00:05,1899-12-31 00:00:06,1899-12-31 00:04:10,40,0,0,NA,NA,NA,NA,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 08:35:00,1553,300,1899-12-31 00:00:30,1899-12-31 00:00:30,1899-12-31 00:00:19,1899-12-31 00:00:00,1899-12-31 00:03:41,88,3,4,NA,NA,NA,NA,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 08:40:00,1853,300,1899-12-31 00:00:39,1899-12-31 00:00:43,1899-12-31 00:00:49,1899-12-31 00:00:06,1899-12-31 00:02:43,129,4,5,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 08:45:00,2153,300,1899-12-31 00:01:00,1899-12-31 00:00:03,1899-12-31 00:00:58,1899-12-31 00:00:01,1899-12-31 00:02:58,189,2,3,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 08:50:00,2453,300,1899-12-31 00:00:35,1899-12-31 00:00:02,1899-12-31 00:00:31,1899-12-31 00:00:06,1899-12-31 00:03:46,95,3,3,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 08:55:00,2753,300,1899-12-31 00:00:25,1899-12-31 00:00:11,1899-12-31 00:00:10,1899-12-31 00:00:05,1899-12-31 00:04:09,70,1,6,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 09:00:00,3053,300,1899-12-31 00:00:41,1899-12-31 00:01:02,1899-12-31 00:00:50,1899-12-31 00:00:00,1899-12-31 00:02:27,107,4,4,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 09:05:00,3353,300,1899-12-31 00:01:01,1899-12-31 00:01:13,1899-12-31 00:00:01,1899-12-31 00:00:01,1899-12-31 00:02:44,146,3,6,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 09:10:00,3653,300,1899-12-31 00:00:02,1899-12-31 00:00:20,1899-12-31 00:00:07,1899-12-31 00:00:00,1899-12-31 00:04:31,0,0,2,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 09:15:00,3953,300,1899-12-31 00:00:23,1899-12-31 00:00:30,1899-12-31 00:00:05,1899-12-31 00:00:00,1899-12-31 00:04:02,24,3,8,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 09:20:00,4253,300,1899-12-31 00:00:17,1899-12-31 00:00:20,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:23,50,1,2,1,NA,NA,NA,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 09:25:00,4553,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:05:00,0,0,0,1,NA,NA,1,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 09:30:00,4853,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:05:00,0,0,0,1,NA,NA,1,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 09:35:00,5153,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:05:00,0,0,0,1,NA,NA,1,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 09:40:00,5453,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:05:00,0,0,0,1,NA,NA,1,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 09:45:00,5753,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:05:00,0,0,0,1,NA,NA,1,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 09:50:00,6053,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:05:00,0,0,0,1,NA,NA,1,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 09:55:00,6353,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:05:00,0,0,0,1,NA,NA,1,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 10:00:00,6653,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:05:00,0,0,0,1,NA,NA,1,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 10:05:00,6953,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:05:00,0,0,0,1,NA,NA,1,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 10:10:00,7253,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:05:00,0,0,0,1,NA,NA,1,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 10:15:00,7553,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:05:00,0,0,0,1,NA,NA,1,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 10:20:00,7853,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:05:00,0,0,0,1,NA,NA,1,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 10:25:00,8153,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:05:00,0,0,0,1,NA,NA,1,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 10:30:00,8453,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:05:00,0,0,0,1,NA,NA,1,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 10:35:00,8753,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:05:00,0,0,0,1,NA,NA,1,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 10:40:00,9053,300,1899-12-31 00:00:50,1899-12-31 00:00:16,1899-12-31 00:00:00,1899-12-31 00:00:02,1899-12-31 00:03:52,121,2,3,1,NA,NA,NA,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 10:45:00,9353,300,1899-12-31 00:00:37,1899-12-31 00:01:27,1899-12-31 00:00:00,1899-12-31 00:00:08,1899-12-31 00:02:48,41,3,14,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 10:50:00,9653,300,1899-12-31 00:00:33,1899-12-31 00:01:27,1899-12-31 00:00:02,1899-12-31 00:00:01,1899-12-31 00:02:57,16,2,7,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 10:55:00,9953,300,1899-12-31 00:00:22,1899-12-31 00:01:03,1899-12-31 00:01:13,1899-12-31 00:00:04,1899-12-31 00:02:18,31,2,8,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 11:00:00,10253,300,1899-12-31 00:00:18,1899-12-31 00:01:20,1899-12-31 00:01:35,1899-12-31 00:00:01,1899-12-31 00:01:46,13,0,0,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 11:05:00,10553,300,1899-12-31 00:00:17,1899-12-31 00:00:47,1899-12-31 00:01:16,1899-12-31 00:00:00,1899-12-31 00:02:40,16,1,13,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 11:10:00,10853,300,1899-12-31 00:00:46,1899-12-31 00:01:25,1899-12-31 00:00:25,1899-12-31 00:00:00,1899-12-31 00:02:24,74,3,19,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 11:15:00,11153,300,1899-12-31 00:00:21,1899-12-31 00:00:56,1899-12-31 00:00:20,1899-12-31 00:00:00,1899-12-31 00:03:23,70,2,3,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 11:20:00,11453,300,1899-12-31 00:00:07,1899-12-31 00:01:09,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31 00:03:43,18,1,2,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 11:25:00,11753,300,1899-12-31 00:00:37,1899-12-31 00:01:59,1899-12-31 00:00:07,1899-12-31 00:00:03,1899-12-31 00:02:14,61,1,13,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 11:30:00,12053,300,1899-12-31 00:00:08,1899-12-31 00:01:41,1899-12-31 00:00:03,1899-12-31 00:00:07,1899-12-31 00:03:01,0,0,5,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 11:35:00,12353,300,1899-12-31 00:00:30,1899-12-31 00:01:58,1899-12-31 00:00:20,1899-12-31 00:00:13,1899-12-31 00:01:59,88,4,7,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 11:40:00,12653,300,1899-12-31 00:00:09,1899-12-31 00:00:52,1899-12-31 00:00:31,1899-12-31 00:00:01,1899-12-31 00:03:27,21,2,5,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 11:45:00,12953,300,1899-12-31 00:00:11,1899-12-31 00:00:58,1899-12-31 00:00:00,1899-12-31 00:00:07,1899-12-31 00:03:44,30,1,4,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 11:50:00,13253,300,1899-12-31 00:00:14,1899-12-31 00:00:26,1899-12-31 00:00:13,1899-12-31 00:00:00,1899-12-31 00:04:07,41,4,6,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 11:55:00,13553,300,1899-12-31 00:00:03,1899-12-31 00:00:12,1899-12-31 00:00:05,1899-12-31 00:00:00,1899-12-31 00:04:40,0,0,1,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 12:00:00,13853,300,1899-12-31 00:00:23,1899-12-31 00:00:44,1899-12-31 00:00:02,1899-12-31 00:00:00,1899-12-31 00:03:51,60,3,4,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 12:05:00,14153,300,1899-12-31 00:00:58,1899-12-31 00:00:53,1899-12-31 00:00:07,1899-12-31 00:00:02,1899-12-31 00:03:00,152,6,11,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 12:10:00,14453,300,1899-12-31 00:00:17,1899-12-31 00:00:54,1899-12-31 00:00:11,1899-12-31 00:00:05,1899-12-31 00:03:33,28,3,11,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 12:15:00,14753,300,1899-12-31 00:00:08,1899-12-31 00:00:46,1899-12-31 00:00:02,1899-12-31 00:00:03,1899-12-31 00:04:01,18,0,3,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 12:20:00,15053,300,1899-12-31 00:00:43,1899-12-31 00:01:33,1899-12-31 00:00:06,1899-12-31 00:00:01,1899-12-31 00:02:37,93,8,13,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 12:25:00,15353,300,1899-12-31 00:00:11,1899-12-31 00:03:23,1899-12-31 00:00:00,1899-12-31 00:00:08,1899-12-31 00:01:18,22,1,8,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 12:30:00,15653,300,1899-12-31 00:00:35,1899-12-31 00:03:47,1899-12-31 00:00:00,1899-12-31 00:00:34,1899-12-31 00:00:04,12,0,22,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 12:35:00,15953,300,1899-12-31 00:00:50,1899-12-31 00:03:54,1899-12-31 00:00:00,1899-12-31 00:00:12,1899-12-31 00:00:04,35,4,36,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 12:40:00,16253,300,1899-12-31 00:00:15,1899-12-31 00:02:49,1899-12-31 00:00:00,1899-12-31 00:00:14,1899-12-31 00:01:42,6,1,6,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 12:45:00,16553,300,1899-12-31 00:00:41,1899-12-31 00:01:00,1899-12-31 00:00:00,1899-12-31 00:00:31,1899-12-31 00:02:48,86,7,22,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 12:50:00,16853,300,1899-12-31 00:00:28,1899-12-31 00:00:19,1899-12-31 00:00:00,1899-12-31 00:00:04,1899-12-31 00:04:09,55,6,15,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 12:55:00,17153,300,1899-12-31 00:00:33,1899-12-31 00:00:22,1899-12-31 00:00:00,1899-12-31 00:00:06,1899-12-31 00:03:59,61,4,11,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 13:00:00,17453,300,1899-12-31 00:00:31,1899-12-31 00:00:22,1899-12-31 00:00:00,1899-12-31 00:00:01,1899-12-31 00:04:06,61,5,15,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 13:05:00,17753,300,1899-12-31 00:00:17,1899-12-31 00:00:24,1899-12-31 00:00:06,1899-12-31 00:00:04,1899-12-31 00:04:09,35,4,12,NA,NA,NA,NA,NA
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 13:10:00,18053,300,1899-12-31 00:00:24,1899-12-31 00:00:15,1899-12-31 00:00:00,1899-12-31 00:00:03,1899-12-31 00:04:18,15,4,18,NA,NA,NA,NA,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 13:15:00,18353,300,1899-12-31 00:00:03,1899-12-31 00:00:03,1899-12-31 00:00:00,1899-12-31 00:00:01,1899-12-31 00:04:53,1,0,4,NA,NA,NA,NA,1
436,2017-06-02,19m; 23d,M,2019-01-25,1899-12-31 13:20:00,18653,300,1899-12-31 00:00:00,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:59,0,0,0,NA,NA,NA,1,1
