SUBJECT,Birthdate,Age,Sex,Date,Time,RecTime,Duration,Meaningful,Distant,TV,Noise,Silence,AWC,CTC,CVC,EXCLUDE,DNL,LogbookNaps,AWCNaps,Sleep
187,2015-12-22,14m; 20d,F,2017-03-14,12.35,0,5,1462.0000578703705,1462.0000115740741,1462.0000115740741,1904-01-01T00:00:00Z,1462,16,0,0,1,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,14.25,20385,300,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31 00:02:25,1899-12-31T00:00:00Z,1899-12-31 00:02:34,0,0,0,0,0,0,1,1
433,2017-07-26,18m; 8d,M,2019-02-03,14.30,20685,300,1899-12-31 00:00:00,1899-12-31 00:00:17,1899-12-31 00:03:34,1899-12-31T00:00:00Z,1899-12-31 00:01:09,0,0,0,0,0,0,1,1
433,2017-07-26,18m; 8d,M,2019-02-03,14.35,20985,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:28,1899-12-31T00:00:00Z,1899-12-31 00:00:32,0,0,0,0,0,0,1,1
433,2017-07-26,18m; 8d,M,2019-02-03,14.40,21285,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:52,1899-12-31T00:00:00Z,1899-12-31 00:00:08,0,0,0,0,0,0,1,1
433,2017-07-26,18m; 8d,M,2019-02-03,14.45,21585,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:38,1899-12-31T00:00:00Z,1899-12-31 00:00:22,0,0,0,0,0,0,1,1
433,2017-07-26,18m; 8d,M,2019-02-03,14.50,21885,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:15,1899-12-31T00:00:06Z,1899-12-31 00:00:39,0,0,0,0,0,0,1,1
433,2017-07-26,18m; 8d,M,2019-02-03,14.55,22185,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:03:35,1899-12-31T00:00:00Z,1899-12-31 00:01:25,0,0,0,0,0,0,1,1
433,2017-07-26,18m; 8d,M,2019-02-03,15.00,22485,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:30,1899-12-31T00:00:00Z,1899-12-31 00:00:30,0,0,0,0,0,0,1,1
433,2017-07-26,18m; 8d,M,2019-02-03,15.05,22785,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:35,1899-12-31T00:00:00Z,1899-12-31 00:00:25,0,0,0,0,0,0,1,1
433,2017-07-26,18m; 8d,M,2019-02-03,15.10,23085,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:24,1899-12-31T00:00:00Z,1899-12-31 00:00:36,0,0,0,0,0,0,1,1
433,2017-07-26,18m; 8d,M,2019-02-03,15.15,23385,300,1899-12-31 00:00:05,1899-12-31 00:00:09,1899-12-31 00:03:34,1899-12-31T00:00:00Z,1899-12-31 00:01:12,6,0,4,0,0,0,0,1
433,2017-07-26,18m; 8d,M,2019-02-03,15.20,23685,300,1899-12-31 00:00:01,1899-12-31 00:00:28,1899-12-31 00:03:40,1899-12-31T00:00:02Z,1899-12-31 00:00:49,0,0,1,0,0,0,1,1
433,2017-07-26,18m; 8d,M,2019-02-03,15.25,23985,300,1899-12-31 00:00:14,1899-12-31 00:00:13,1899-12-31 00:03:53,1899-12-31T00:00:02Z,1899-12-31 00:00:38,40,1,2,0,0,0,0,1
433,2017-07-26,18m; 8d,M,2019-02-03,15.30,24285,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:00,1899-12-31T00:00:00Z,1899-12-31 00:01:00,0,0,0,0,0,0,1,1
433,2017-07-26,18m; 8d,M,2019-02-03,15.35,24585,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:45,1899-12-31T00:00:00Z,1899-12-31 00:00:15,0,0,0,0,0,0,1,1
433,2017-07-26,18m; 8d,M,2019-02-03,15.40,24885,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:41,1899-12-31T00:00:00Z,1899-12-31 00:00:19,0,0,0,0,0,0,1,1
433,2017-07-26,18m; 8d,M,2019-02-03,15.45,25185,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:44,1899-12-31T00:00:00Z,1899-12-31 00:00:16,0,0,0,0,0,0,1,1
433,2017-07-26,18m; 8d,M,2019-02-03,15.50,25485,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:17,1899-12-31T00:00:00Z,1899-12-31 00:00:43,0,0,0,0,0,0,1,1
433,2017-07-26,18m; 8d,M,2019-02-03,15.55,25785,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:03:50,1899-12-31T00:00:00Z,1899-12-31 00:01:10,0,0,0,0,0,0,1,1
433,2017-07-26,18m; 8d,M,2019-02-03,16.00,26085,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:23,1899-12-31T00:00:00Z,1899-12-31 00:00:37,0,0,0,0,0,0,1,1
433,2017-07-26,18m; 8d,M,2019-02-03,16.05,26385,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:03:56,1899-12-31T00:00:00Z,1899-12-31 00:01:04,0,0,0,0,0,0,1,1
433,2017-07-26,18m; 8d,M,2019-02-03,16.10,26685,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:04:35,1899-12-31T00:00:00Z,1899-12-31 00:00:25,0,0,0,0,0,0,1,1
433,2017-07-26,18m; 8d,M,2019-02-03,16.15,26985,300,1899-12-31 00:00:28,1899-12-31 00:00:49,1899-12-31 00:02:05,1899-12-31T00:00:01Z,1899-12-31 00:01:37,51,1,4,0,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,16.20,27285,300,1899-12-31 00:01:01,1899-12-31 00:00:56,1899-12-31 00:00:24,1899-12-31T00:00:09Z,1899-12-31 00:02:30,145,8,14,0,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,16.25,27585,300,1899-12-31 00:01:29,1899-12-31 00:00:27,1899-12-31 00:02:17,1899-12-31T00:00:01Z,1899-12-31 00:00:46,294,10,16,0,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,16.30,27885,300,1899-12-31 00:00:20,1899-12-31 00:00:39,1899-12-31 00:00:30,1899-12-31T00:00:11Z,1899-12-31 00:03:20,30,3,8,0,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,16.35,28185,300,1899-12-31 00:00:04,1899-12-31 00:01:07,1899-12-31 00:00:00,1899-12-31T00:00:00Z,1899-12-31 00:03:49,11,1,2,0,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,16.40,28485,300,1899-12-31 00:00:01,1899-12-31 00:01:40,1899-12-31 00:00:01,1899-12-31T00:00:07Z,1899-12-31 00:03:11,0,0,0,0,0,0,1,0
433,2017-07-26,18m; 8d,M,2019-02-03,16.45,28785,300,1899-12-31 00:00:03,1899-12-31 00:03:30,1899-12-31 00:00:06,1899-12-31T00:00:00Z,1899-12-31 00:01:21,0,0,0,0,0,0,1,0
433,2017-07-26,18m; 8d,M,2019-02-03,16.50,29085,300,1899-12-31 00:00:01,1899-12-31 00:03:20,1899-12-31 00:00:00,1899-12-31T00:00:07Z,1899-12-31 00:01:32,3,0,1,0,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,16.55,29385,300,1899-12-31 00:00:03,1899-12-31 00:01:27,1899-12-31 00:00:04,1899-12-31T00:00:29Z,1899-12-31 00:02:57,0,0,3,0,0,0,1,0
433,2017-07-26,18m; 8d,M,2019-02-03,17.00,29685,300,1899-12-31 00:00:07,1899-12-31 00:03:46,1899-12-31 00:00:01,1899-12-31T00:00:07Z,1899-12-31 00:00:59,0,0,8,0,0,0,1,0
433,2017-07-26,18m; 8d,M,2019-02-03,17.05,29985,300,1899-12-31 00:00:09,1899-12-31 00:02:09,1899-12-31 00:00:00,1899-12-31T00:00:15Z,1899-12-31 00:02:27,16,0,6,0,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,17.10,30285,300,1899-12-31 00:01:04,1899-12-31 00:02:33,1899-12-31 00:00:02,1899-12-31T00:00:02Z,1899-12-31 00:01:19,124,8,9,0,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,17.15,30585,300,1899-12-31 00:02:21,1899-12-31 00:02:10,1899-12-31 00:00:00,1899-12-31T00:00:11Z,1899-12-31 00:00:18,119,10,28,0,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,17.20,30885,300,1899-12-31 00:00:48,1899-12-31 00:00:30,1899-12-31 00:01:52,1899-12-31T00:00:09Z,1899-12-31 00:01:41,123,6,12,0,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,17.25,31185,300,1899-12-31 00:00:13,1899-12-31 00:00:01,1899-12-31 00:04:01,1899-12-31T00:00:00Z,1899-12-31 00:00:45,23,1,1,0,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,17.30,31485,300,1899-12-31 00:00:04,1899-12-31 00:00:01,1899-12-31 00:04:29,1899-12-31T00:00:00Z,1899-12-31 00:00:26,11,2,2,0,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,17.35,31785,300,1899-12-31 00:01:00,1899-12-31 00:00:11,1899-12-31 00:02:53,1899-12-31T00:00:02Z,1899-12-31 00:00:54,148,5,8,0,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,17.40,32085,300,1899-12-31 00:00:08,1899-12-31 00:00:16,1899-12-31 00:03:12,1899-12-31T00:00:00Z,1899-12-31 00:01:24,16,0,1,0,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,17.45,32385,300,1899-12-31 00:00:07,1899-12-31 00:00:05,1899-12-31 00:03:26,1899-12-31T00:00:01Z,1899-12-31 00:01:21,13,0,3,0,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,17.50,32685,300,1899-12-31 00:00:19,1899-12-31 00:00:14,1899-12-31 00:02:26,1899-12-31T00:00:01Z,1899-12-31 00:02:00,72,1,3,0,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,17.55,32985,300,1899-12-31 00:00:28,1899-12-31 00:00:40,1899-12-31 00:02:34,1899-12-31T00:00:02Z,1899-12-31 00:01:16,19,1,5,0,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,18.00,33285,300,1899-12-31 00:00:24,1899-12-31 00:01:09,1899-12-31 00:01:02,1899-12-31T00:01:19Z,1899-12-31 00:01:06,58,0,6,1,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,18.05,33585,300,1899-12-31 00:00:42,1899-12-31 00:00:16,1899-12-31 00:00:00,1899-12-31T00:00:20Z,1899-12-31 00:03:42,130,4,4,1,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,18.10,33885,300,1899-12-31 00:00:20,1899-12-31 00:00:09,1899-12-31 00:00:00,1899-12-31T00:00:06Z,1899-12-31 00:04:25,45,0,1,1,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,18.15,34185,300,1899-12-31 00:00:38,1899-12-31 00:00:15,1899-12-31 00:00:00,1899-12-31T00:00:10Z,1899-12-31 00:03:57,105,0,1,1,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,18.20,34485,300,1899-12-31 00:01:02,1899-12-31 00:00:21,1899-12-31 00:00:00,1899-12-31T00:00:14Z,1899-12-31 00:03:23,236,3,3,1,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,18.25,34785,300,1899-12-31 00:02:13,1899-12-31 00:00:30,1899-12-31 00:00:10,1899-12-31T00:00:10Z,1899-12-31 00:01:57,403,10,15,1,0,0,0,0
433,2017-07-26,18m; 8d,M,2019-02-03,18.30,35085,65,1899-12-31 00:00:15,1899-12-31 00:00:05,1899-12-31 00:00:00,1899-12-31T00:00:00Z,1899-12-31 00:00:45,52,0,0,1,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,09.30,0,202,1899-12-31 00:00:49,1899-12-31 00:01:22,1899-12-31 00:00:02,1899-12-31T00:00:06Z,1899-12-31 00:01:03,16,2,8,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,09.35,202,300,1899-12-31 00:01:03,1899-12-31 00:03:08,1899-12-31 00:00:05,1899-12-31T00:00:00Z,1899-12-31 00:00:44,30,1,11,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,09.40,502,300,1899-12-31 00:01:02,1899-12-31 00:02:35,1899-12-31 00:00:15,1899-12-31T00:00:02Z,1899-12-31 00:01:06,7,0,12,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,09.45,802,300,1899-12-31 00:00:35,1899-12-31 00:02:32,1899-12-31 00:00:02,1899-12-31T00:00:01Z,1899-12-31 00:01:50,50,3,7,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,09.50,1102,300,1899-12-31 00:00:50,1899-12-31 00:01:50,1899-12-31 00:00:00,1899-12-31T00:00:01Z,1899-12-31 00:02:19,55,3,19,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,09.55,1402,300,1899-12-31 00:01:14,1899-12-31 00:02:13,1899-12-31 00:00:00,1899-12-31T00:00:01Z,1899-12-31 00:01:32,12,2,22,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,10.00,1702,300,1899-12-31 00:01:54,1899-12-31 00:01:27,1899-12-31 00:00:00,1899-12-31T00:00:09Z,1899-12-31 00:01:30,24,4,62,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,10.05,2002,300,1899-12-31 00:01:59,1899-12-31 00:01:55,1899-12-31 00:00:00,1899-12-31T00:00:14Z,1899-12-31 00:00:52,117,8,42,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,10.10,2302,300,1899-12-31 00:01:05,1899-12-31 00:00:19,1899-12-31 00:01:40,1899-12-31T00:00:01Z,1899-12-31 00:01:55,83,11,23,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,10.15,2602,300,1899-12-31 00:01:37,1899-12-31 00:00:53,1899-12-31 00:01:56,1899-12-31T00:00:02Z,1899-12-31 00:00:32,188,1,3,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,10.20,2902,300,1899-12-31 00:01:19,1899-12-31 00:01:42,1899-12-31 00:01:12,1899-12-31T00:00:03Z,1899-12-31 00:00:44,147,4,14,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,10.25,3202,300,1899-12-31 00:00:55,1899-12-31 00:02:43,1899-12-31 00:00:09,1899-12-31T00:00:14Z,1899-12-31 00:00:59,85,1,7,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,10.30,3502,300,1899-12-31 00:01:20,1899-12-31 00:02:32,1899-12-31 00:00:03,1899-12-31T00:00:04Z,1899-12-31 00:01:01,140,1,12,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,10.35,3802,300,1899-12-31 00:02:19,1899-12-31 00:01:07,1899-12-31 00:00:00,1899-12-31T00:00:06Z,1899-12-31 00:01:28,215,22,55,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,10.40,4102,300,1899-12-31 00:02:36,1899-12-31 00:00:54,1899-12-31 00:00:03,1899-12-31T00:00:04Z,1899-12-31 00:01:23,263,22,66,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,10.45,4402,300,1899-12-31 00:02:13,1899-12-31 00:01:38,1899-12-31 00:00:04,1899-12-31T00:00:12Z,1899-12-31 00:00:53,92,9,57,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,10.50,4702,300,1899-12-31 00:02:27,1899-12-31 00:00:56,1899-12-31 00:00:01,1899-12-31T00:00:09Z,1899-12-31 00:01:27,116,15,95,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,10.55,5002,300,1899-12-31 00:01:32,1899-12-31 00:02:20,1899-12-31 00:00:12,1899-12-31T00:00:03Z,1899-12-31 00:00:53,123,5,24,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,11.00,5302,300,1899-12-31 00:00:29,1899-12-31 00:00:52,1899-12-31 00:01:52,1899-12-31T00:00:00Z,1899-12-31 00:01:47,7,1,2,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,11.05,5602,300,1899-12-31 00:00:10,1899-12-31 00:00:13,1899-12-31 00:02:25,1899-12-31T00:00:03Z,1899-12-31 00:02:09,7,0,0,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,11.10,5902,300,1899-12-31 00:01:17,1899-12-31 00:01:19,1899-12-31 00:01:16,1899-12-31T00:00:00Z,1899-12-31 00:01:08,4,0,26,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,11.15,6202,300,1899-12-31 00:01:52,1899-12-31 00:01:20,1899-12-31 00:01:16,1899-12-31T00:00:01Z,1899-12-31 00:00:31,11,1,33,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,11.20,6502,300,1899-12-31 00:01:22,1899-12-31 00:00:56,1899-12-31 00:02:11,1899-12-31T00:00:00Z,1899-12-31 00:00:31,13,0,4,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,11.25,6802,300,1899-12-31 00:00:13,1899-12-31 00:00:16,1899-12-31 00:03:58,1899-12-31T00:00:01Z,1899-12-31 00:00:32,0,0,1,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,11.30,7102,300,1899-12-31 00:02:16,1899-12-31 00:01:32,1899-12-31 00:00:40,1899-12-31T00:00:02Z,1899-12-31 00:00:30,81,6,57,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,11.35,7402,300,1899-12-31 00:02:14,1899-12-31 00:01:20,1899-12-31 00:00:00,1899-12-31T00:00:00Z,1899-12-31 00:01:26,220,19,48,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,11.40,7702,300,1899-12-31 00:01:16,1899-12-31 00:00:54,1899-12-31 00:00:04,1899-12-31T00:00:02Z,1899-12-31 00:02:44,5,2,49,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,11.45,8002,300,1899-12-31 00:01:13,1899-12-31 00:00:46,1899-12-31 00:00:01,1899-12-31T00:00:20Z,1899-12-31 00:02:40,17,1,16,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,11.50,8302,300,1899-12-31 00:02:01,1899-12-31 00:00:48,1899-12-31 00:00:08,1899-12-31T00:00:05Z,1899-12-31 00:01:58,122,5,43,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,11.55,8602,300,1899-12-31 00:01:56,1899-12-31 00:01:12,1899-12-31 00:00:00,1899-12-31T00:00:02Z,1899-12-31 00:01:50,10,1,19,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,12.00,8902,300,1899-12-31 00:02:07,1899-12-31 00:01:25,1899-12-31 00:00:05,1899-12-31T00:00:02Z,1899-12-31 00:01:21,135,7,28,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,12.05,9202,300,1899-12-31 00:01:14,1899-12-31 00:01:55,1899-12-31 00:00:00,1899-12-31T00:00:38Z,1899-12-31 00:01:13,166,2,6,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,12.10,9502,300,1899-12-31 00:01:03,1899-12-31 00:00:52,1899-12-31 00:00:00,1899-12-31T00:00:16Z,1899-12-31 00:02:49,82,0,1,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,12.15,9802,300,1899-12-31 00:01:09,1899-12-31 00:02:05,1899-12-31 00:00:01,1899-12-31T00:00:36Z,1899-12-31 00:01:09,131,0,3,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,12.20,10102,300,1899-12-31 00:02:03,1899-12-31 00:00:48,1899-12-31 00:00:56,1899-12-31T00:00:02Z,1899-12-31 00:01:11,256,2,4,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,12.25,10402,300,1899-12-31 00:02:07,1899-12-31 00:00:39,1899-12-31 00:00:43,1899-12-31T00:00:01Z,1899-12-31 00:01:30,118,1,4,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,12.30,10702,300,1899-12-31 00:01:41,1899-12-31 00:01:19,1899-12-31 00:00:05,1899-12-31T00:00:03Z,1899-12-31 00:01:52,46,3,31,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,12.35,11002,300,1899-12-31 00:02:07,1899-12-31 00:01:02,1899-12-31 00:00:03,1899-12-31T00:00:02Z,1899-12-31 00:01:46,131,10,67,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,12.40,11302,300,1899-12-31 00:01:41,1899-12-31 00:03:00,1899-12-31 00:00:00,1899-12-31T00:00:01Z,1899-12-31 00:00:18,64,6,34,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,12.45,11602,300,1899-12-31 00:02:40,1899-12-31 00:01:45,1899-12-31 00:00:00,1899-12-31T00:00:06Z,1899-12-31 00:00:29,88,8,56,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,12.50,11902,300,1899-12-31 00:01:27,1899-12-31 00:02:58,1899-12-31 00:00:01,1899-12-31T00:00:03Z,1899-12-31 00:00:31,86,5,27,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,12.55,12202,300,1899-12-31 00:01:05,1899-12-31 00:03:43,1899-12-31 00:00:01,1899-12-31T00:00:04Z,1899-12-31 00:00:07,74,4,10,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,13.00,12502,300,1899-12-31 00:00:38,1899-12-31 00:04:12,1899-12-31 00:00:00,1899-12-31T00:00:01Z,1899-12-31 00:00:09,30,2,7,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,13.05,12802,300,1899-12-31 00:02:46,1899-12-31 00:00:54,1899-12-31 00:00:08,1899-12-31T00:00:00Z,1899-12-31 00:01:12,338,5,7,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,13.10,13102,300,1899-12-31 00:02:17,1899-12-31 00:01:33,1899-12-31 00:00:01,1899-12-31T00:00:00Z,1899-12-31 00:01:09,216,3,7,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,13.15,13402,300,1899-12-31 00:02:50,1899-12-31 00:01:13,1899-12-31 00:00:15,1899-12-31T00:00:00Z,1899-12-31 00:00:42,530,3,3,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,13.20,13702,300,1899-12-31 00:02:34,1899-12-31 00:00:51,1899-12-31 00:00:01,1899-12-31T00:00:00Z,1899-12-31 00:01:34,342,4,4,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,13.25,14002,300,1899-12-31 00:01:26,1899-12-31 00:02:43,1899-12-31 00:00:06,1899-12-31T00:00:00Z,1899-12-31 00:00:45,98,1,6,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,13.30,14302,300,1899-12-31 00:01:12,1899-12-31 00:02:38,1899-12-31 00:00:12,1899-12-31T00:00:03Z,1899-12-31 00:00:55,129,2,13,0,0,0,0,1
435,2017-06-27,19m; 7d,M,2019-02-03,13.35,14602,300,1899-12-31 00:00:02,1899-12-31 00:00:01,1899-12-31 00:04:49,1899-12-31T00:00:00Z,1899-12-31 00:00:08,0,0,1,0,0,0,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,13.40,14902,300,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31 00:01:12,1899-12-31T00:00:00Z,1899-12-31 00:03:47,0,0,0,0,0,0,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,13.45,15202,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:03,1899-12-31T00:00:00Z,1899-12-31 00:04:57,0,0,0,0,0,0,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,13.50,15502,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:01,1899-12-31T00:00:00Z,1899-12-31 00:04:59,0,0,0,0,0,0,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,13.55,15802,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31T00:00:00Z,1899-12-31 00:05:00,0,0,0,0,0,0,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,14.00,16102,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31T00:00:00Z,1899-12-31 00:05:00,0,0,0,0,0,0,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,14.05,16402,300,1899-12-31 00:00:06,1899-12-31 00:00:00,1899-12-31 00:03:41,1899-12-31T00:00:00Z,1899-12-31 00:01:13,0,0,1,0,0,0,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,14.10,16702,300,1899-12-31 00:00:04,1899-12-31 00:00:00,1899-12-31 00:02:28,1899-12-31T00:00:00Z,1899-12-31 00:02:28,0,0,0,0,0,0,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,14.15,17002,300,1899-12-31 00:00:30,1899-12-31 00:00:04,1899-12-31 00:03:02,1899-12-31T00:00:00Z,1899-12-31 00:01:24,0,0,1,0,0,0,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,14.20,17302,300,1899-12-31 00:00:01,1899-12-31 00:00:00,1899-12-31 00:03:47,1899-12-31T00:00:00Z,1899-12-31 00:01:12,0,0,0,0,0,0,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,14.25,17602,300,1899-12-31 00:00:06,1899-12-31 00:00:02,1899-12-31 00:02:09,1899-12-31T00:00:00Z,1899-12-31 00:02:43,11,0,1,0,0,0,0,1
435,2017-06-27,19m; 7d,M,2019-02-03,14.30,17902,300,1899-12-31 00:00:02,1899-12-31 00:00:03,1899-12-31 00:00:09,1899-12-31T00:00:00Z,1899-12-31 00:04:46,8,0,0,0,0,0,0,1
435,2017-06-27,19m; 7d,M,2019-02-03,14.35,18202,300,1899-12-31 00:00:02,1899-12-31 00:00:03,1899-12-31 00:01:42,1899-12-31T00:00:00Z,1899-12-31 00:03:13,0,0,1,0,0,0,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,14.40,18502,300,1899-12-31 00:00:00,1899-12-31 00:00:02,1899-12-31 00:00:50,1899-12-31T00:00:00Z,1899-12-31 00:04:08,0,0,0,0,0,0,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,14.45,18802,300,1899-12-31 00:00:00,1899-12-31 00:00:00,1899-12-31 00:01:05,1899-12-31T00:00:00Z,1899-12-31 00:03:55,0,0,0,0,0,0,1,1
435,2017-06-27,19m; 7d,M,2019-02-03,14.50,19102,300,1899-12-31 00:00:33,1899-12-31 00:00:33,1899-12-31 00:02:15,1899-12-31T00:00:00Z,1899-12-31 00:01:39,41,2,10,0,0,0,0,1
435,2017-06-27,19m; 7d,M,2019-02-03,14.55,19402,300,1899-12-31 00:01:49,1899-12-31 00:02:54,1899-12-31 00:00:01,1899-12-31T00:00:04Z,1899-12-31 00:00:12,32,3,46,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,15.00,19702,300,1899-12-31 00:01:29,1899-12-31 00:03:02,1899-12-31 00:00:01,1899-12-31T00:00:02Z,1899-12-31 00:00:26,73,4,28,0,0,0,0,0
435,2017-06-27,19m; 7d,M,2019-02-03,15.05,20002,300,1899-12-31 00:00:52,1899-12-31 00:03:16,1899-12-31 00:00:23,1899-12-31T00:00:02Z,1899-12-31 00:00:27,95,4,14,0,0,0,0,0
